Date,Aceh,Bali,Banten,Babel,Bengkulu,DIY,Jakarta,Jambi,Jabar,Jateng,Jatim,Kalbar,Kaltim,Kalteng,Kalsel,Kaltara,Kep Riau,NTB,Sumsel,Sumbar,Sulut,Sumut,Sultra,Sulsel,Sulteng,Lampung,Riau,Malut,Maluku,Papbar,Papua,Sulbar,NTT,Gorontalo,kasus_harian,kasus_aktif,total_kasus,Sembuh,sembuh_baru,Meninggal,meninggal_baru,tingkat_kesembuhan,tingkat_kematian,dosis_pertama,dosis_kedua
2020-04-08,1.0,6.0,18.0,0.0,0.0,0.0,101.0,0.0,22.0,7.0,2.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,4.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,12.0,0.0,0.0,0.0,218.0,2494.0,2956.0,222.0,18.0,240.0,19.0,0.07510148849797023,0.08119079837618404,0.0,0.0
2020-04-09,0.0,14.0,6.0,1.0,2.0,0.0,236.0,0.0,11.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,1.0,0.0,0.0,0.0,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,337.0,2761.0,3293.0,252.0,30.0,280.0,40.0,0.07652596416641361,0.08502884907379289,0.0,0.0
2020-04-10,0.0,12.0,25.0,0.0,0.0,0.0,47.0,0.0,12.0,0.0,33.0,0.0,3.0,4.0,7.0,0.0,0.0,9.0,4.0,13.0,5.0,0.0,0.0,29.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,219.0,2924.0,3512.0,282.0,30.0,306.0,26.0,0.08029612756264237,0.08712984054669703,0.0,0.0
2020-04-11,0.0,4.0,36.0,1.0,0.0,0.0,196.0,2.0,32.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,11.0,5.0,0.0,3.0,0.0,0.0,0.0,24.0,2.0,0.0,0.0,330.0,3229.0,3842.0,286.0,4.0,327.0,21.0,0.07444039562727746,0.08511192087454451,0.0,0.0
2020-04-12,0.0,2.0,2.0,0.0,0.0,0.0,96.0,0.0,29.0,56.0,119.0,3.0,0.0,0.0,5.0,0.0,0.0,10.0,0.0,13.0,4.0,6.0,0.0,44.0,0.0,0.0,0.0,0.0,8.0,1.0,1.0,0.0,0.0,0.0,399.0,3509.0,4241.0,359.0,73.0,373.0,46.0,0.08464984673426079,0.08795095496345201,0.0,0.0
2020-04-13,0.0,5.0,4.0,0.0,0.0,16.0,160.0,0.0,60.0,3.0,54.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,316.0,3778.0,4557.0,380.0,21.0,399.0,26.0,0.08338819398727233,0.08755760368663594,0.0,0.0
2020-04-14,0.0,6.0,4.0,0.0,0.0,5.0,130.0,1.0,0.0,75.0,35.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,1.0,3.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,3954.0,4839.0,426.0,46.0,459.0,60.0,0.08803471791692498,0.09485430874147552,0.0,0.0
2020-04-15,0.0,6.0,0.0,1.0,0.0,1.0,139.0,1.0,29.0,13.0,24.0,0.0,0.0,8.0,12.0,4.0,6.0,0.0,3.0,7.0,1.0,6.0,8.0,11.0,3.0,0.0,0.0,2.0,3.0,0.0,7.0,2.0,0.0,0.0,297.0,4221.0,5136.0,446.0,20.0,469.0,10.0,0.08683800623052959,0.09131619937694704,0.0,0.0
2020-04-16,0.0,15.0,16.0,1.0,0.0,0.0,196.0,1.0,11.0,8.0,15.0,8.0,9.0,1.0,10.0,8.0,6.0,8.0,15.0,0.0,0.0,1.0,2.0,29.0,0.0,5.0,4.0,0.0,0.0,3.0,5.0,0.0,0.0,3.0,380.0,4472.0,5516.0,548.0,102.0,496.0,27.0,0.09934735315445975,0.08992023205221175,0.0,0.0
2020-04-17,0.0,11.0,11.0,0.0,0.0,1.0,154.0,1.0,58.0,5.0,8.0,0.0,0.0,1.0,15.0,19.0,19.0,6.0,17.0,7.0,0.0,0.0,0.0,62.0,2.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,407.0,4796.0,5923.0,607.0,59.0,520.0,24.0,0.10248185041364173,0.08779334796555799,0.0,0.0
2020-04-18,1.0,7.0,10.0,0.0,0.0,3.0,109.0,0.0,9.0,25.0,33.0,0.0,10.0,6.0,18.0,3.0,21.0,4.0,30.0,9.0,2.0,0.0,1.0,11.0,0.0,0.0,4.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,325.0,5082.0,6248.0,631.0,24.0,535.0,15.0,0.10099231754161332,0.08562740076824583,0.0,0.0
2020-04-19,1.0,4.0,3.0,1.0,0.0,0.0,108.0,0.0,55.0,20.0,35.0,0.0,5.0,5.0,4.0,19.0,0.0,6.0,5.0,1.0,0.0,2.0,9.0,27.0,3.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,327.0,5307.0,6575.0,686.0,55.0,582.0,47.0,0.10433460076045627,0.0885171102661597,0.0,0.0
2020-04-20,0.0,5.0,29.0,0.0,0.0,2.0,79.0,0.0,25.0,3.0,0.0,0.0,4.0,14.0,0.0,5.0,0.0,11.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,5423.0,6760.0,747.0,61.0,590.0,8.0,0.11050295857988165,0.08727810650887574,0.0,0.0
2020-04-21,0.0,10.0,0.0,1.0,4.0,3.0,163.0,5.0,9.0,98.0,13.0,6.0,5.0,7.0,2.0,3.0,2.0,21.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,3.0,375.0,5677.0,7135.0,842.0,95.0,616.0,26.0,0.11800981079187106,0.08633496846531184,0.0,0.0
2020-04-22,0.0,2.0,0.0,0.0,0.0,3.0,119.0,0.0,6.0,30.0,35.0,4.0,1.0,15.0,9.0,0.0,0.0,15.0,0.0,5.0,0.0,9.0,0.0,13.0,2.0,0.0,8.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,283.0,5869.0,7418.0,913.0,71.0,636.0,20.0,0.12307899703424104,0.08573739552440011,0.0,0.0
2020-04-23,0.0,15.0,0.0,1.0,0.0,1.0,133.0,1.0,22.0,59.0,26.0,19.0,5.0,1.0,7.0,0.0,2.0,7.0,4.0,5.0,11.0,2.0,0.0,10.0,0.0,11.0,1.0,2.0,0.0,5.0,7.0,0.0,0.0,0.0,357.0,6168.0,7775.0,960.0,47.0,647.0,11.0,0.12347266881028938,0.08321543408360128,0.0,0.0
2020-04-24,1.0,10.0,22.0,0.0,0.0,1.0,85.0,4.0,75.0,37.0,26.0,0.0,11.0,11.0,18.0,0.0,0.0,38.0,13.0,10.0,5.0,1.0,4.0,23.0,3.0,0.0,0.0,0.0,0.0,2.0,6.0,25.0,0.0,5.0,436.0,6520.0,8211.0,1002.0,42.0,689.0,42.0,0.12203142126415784,0.08391182559980515,0.0,0.0
2020-04-25,1.0,6.0,11.0,0.0,0.0,2.0,85.0,3.0,45.0,46.0,80.0,1.0,12.0,6.0,14.0,6.0,0.0,27.0,13.0,1.0,0.0,9.0,0.0,12.0,4.0,0.0,2.0,0.0,5.0,1.0,0.0,2.0,0.0,2.0,396.0,6845.0,8607.0,1042.0,40.0,720.0,31.0,0.12106425002904612,0.08365284071104914,0.0,0.0
2020-04-26,0.0,3.0,0.0,1.0,0.0,3.0,114.0,11.0,5.0,28.0,15.0,0.0,8.0,4.0,0.0,6.0,2.0,15.0,10.0,5.0,4.0,6.0,4.0,8.0,0.0,4.0,1.0,12.0,0.0,0.0,5.0,0.0,0.0,1.0,275.0,7032.0,8882.0,1107.0,65.0,743.0,23.0,0.12463409142085116,0.08365233055618104,0.0,0.0
2020-04-27,0.0,8.0,12.0,0.0,0.0,1.0,70.0,0.0,39.0,17.0,11.0,0.0,2.0,8.0,4.0,1.0,1.0,11.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,214.0,7180.0,9096.0,1151.0,44.0,765.0,22.0,0.1265391380826737,0.08410290237467019,0.0,0.0
2020-04-28,0.0,21.0,6.0,0.0,0.0,10.0,133.0,0.0,19.0,16.0,61.0,0.0,8.0,9.0,0.0,2.0,3.0,15.0,14.0,23.0,3.0,0.0,0.0,13.0,6.0,2.0,1.0,0.0,0.0,21.0,26.0,2.0,0.0,1.0,415.0,7484.0,9511.0,1254.0,103.0,773.0,8.0,0.1318473346651246,0.0812743139522658,0.0,0.0
2020-04-29,0.0,0.0,0.0,0.0,4.0,1.0,90.0,0.0,40.0,29.0,15.0,7.0,4.0,6.0,7.0,0.0,0.0,9.0,1.0,1.0,1.0,3.0,8.0,12.0,5.0,2.0,1.0,0.0,1.0,0.0,12.0,1.0,0.0,0.0,260.0,7596.0,9771.0,1391.0,137.0,784.0,11.0,0.14236004503121483,0.0802374373145021,0.0,0.0
2020-04-30,1.0,7.0,16.0,0.0,0.0,1.0,82.0,0.0,3.0,13.0,86.0,0.0,15.0,18.0,13.0,8.0,0.0,0.0,6.0,3.0,1.0,3.0,9.0,26.0,0.0,0.0,0.0,14.0,0.0,0.0,16.0,4.0,2.0,0.0,347.0,7804.0,10118.0,1522.0,131.0,792.0,8.0,0.15042498517493577,0.07827633919746986,0.0,0.0
2020-05-01,1.0,13.0,14.0,9.0,0.0,9.0,142.0,0.0,0.0,22.0,76.0,3.0,2.0,11.0,9.0,15.0,0.0,3.0,6.0,24.0,0.0,0.0,0.0,56.0,1.0,4.0,1.0,1.0,0.0,5.0,5.0,1.0,0.0,0.0,433.0,8160.0,10551.0,1591.0,69.0,800.0,8.0,0.15079139418064638,0.07582219694815658,0.0,0.0
2020-05-02,0.0,2.0,9.0,0.0,0.0,10.0,80.0,0.0,31.0,19.0,3.0,7.0,18.0,1.0,0.0,7.0,0.0,17.0,0.0,10.0,0.0,0.0,2.0,30.0,11.0,0.0,3.0,0.0,0.0,1.0,30.0,1.0,0.0,0.0,292.0,8347.0,10843.0,1665.0,74.0,831.0,31.0,0.15355528912662547,0.07663930646500046,0.0,0.0
2020-05-03,1.0,25.0,5.0,1.0,0.0,1.0,67.0,6.0,10.0,9.0,80.0,2.0,8.0,0.0,16.0,0.0,3.0,19.0,29.0,13.0,0.0,6.0,0.0,24.0,0.0,0.0,8.0,9.0,0.0,0.0,0.0,0.0,7.0,0.0,349.0,8471.0,11192.0,1876.0,211.0,845.0,14.0,0.16761972837741243,0.07550035739814152,0.0,0.0
2020-05-04,0.0,9.0,14.0,0.0,0.0,0.0,79.0,0.0,193.0,22.0,7.0,3.0,5.0,23.0,3.0,8.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,6.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.0,8769.0,11587.0,1954.0,78.0,864.0,19.0,0.16863726590144126,0.07456632432898938,0.0,0.0
2020-05-05,0.0,6.0,12.0,8.0,0.0,6.0,148.0,5.0,48.0,51.0,47.0,0.0,1.0,1.0,14.0,1.0,5.0,16.0,14.0,18.0,0.0,1.0,5.0,33.0,11.0,1.0,3.0,0.0,0.0,6.0,7.0,14.0,2.0,0.0,484.0,9002.0,12071.0,2197.0,243.0,872.0,8.0,0.1820064617678734,0.07223925109767211,0.0,0.0
2020-05-06,5.0,0.0,29.0,0.0,2.0,1.0,83.0,4.0,20.0,42.0,50.0,17.0,14.0,5.0,13.0,0.0,1.0,4.0,11.0,17.0,0.0,11.0,0.0,25.0,0.0,8.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,367.0,9226.0,12438.0,2317.0,120.0,895.0,23.0,0.18628396848367904,0.07195690625502492,0.0,0.0
2020-05-07,0.0,10.0,8.0,0.0,0.0,15.0,85.0,0.0,61.0,13.0,46.0,5.0,0.0,2.0,13.0,0.0,0.0,11.0,17.0,14.0,0.0,1.0,0.0,19.0,5.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,338.0,9465.0,12776.0,2381.0,64.0,930.0,35.0,0.18636505948653725,0.07279273638071383,0.0,0.0
2020-05-08,0.0,13.0,10.0,0.0,0.0,6.0,100.0,0.0,23.0,28.0,17.0,0.0,27.0,0.0,8.0,0.0,2.0,12.0,0.0,18.0,2.0,15.0,1.0,24.0,0.0,3.0,3.0,0.0,9.0,0.0,13.0,2.0,0.0,0.0,336.0,9675.0,13112.0,2494.0,113.0,943.0,13.0,0.19020744356314825,0.07191885295912141,0.0,0.0
2020-05-09,0.0,6.0,18.0,0.0,23.0,3.0,101.0,15.0,33.0,26.0,135.0,23.0,5.0,1.0,7.0,0.0,1.0,18.0,51.0,16.0,6.0,22.0,1.0,2.0,0.0,0.0,2.0,4.0,0.0,0.0,12.0,2.0,0.0,0.0,533.0,10079.0,13645.0,2607.0,113.0,959.0,16.0,0.1910589959692195,0.07028215463539758,0.0,0.0
2020-05-10,0.0,5.0,10.0,1.0,0.0,7.0,134.0,2.0,0.0,19.0,83.0,2.0,4.0,4.0,10.0,0.0,0.0,0.0,0.0,13.0,18.0,0.0,5.0,12.0,8.0,0.0,2.0,0.0,0.0,17.0,31.0,0.0,0.0,0.0,387.0,10361.0,14032.0,2698.0,91.0,973.0,14.0,0.19227480045610035,0.06934150513112884,0.0,0.0
2020-05-11,0.0,3.0,8.0,0.0,0.0,6.0,86.0,1.0,56.0,2.0,34.0,0.0,7.0,7.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,233.0,10393.0,14265.0,2881.0,183.0,991.0,18.0,0.20196284612688398,0.06947073256221521,0.0,0.0
2020-05-12,0.0,14.0,18.0,0.0,3.0,10.0,99.0,0.0,52.0,9.0,133.0,3.0,3.0,4.0,14.0,0.0,2.0,8.0,1.0,20.0,3.0,2.0,0.0,25.0,12.0,0.0,7.0,0.0,18.0,0.0,14.0,0.0,0.0,0.0,484.0,10679.0,14749.0,3063.0,182.0,1007.0,16.0,0.2076750966167198,0.0682758153095125,0.0,0.0
2020-05-13,0.0,4.0,21.0,0.0,0.0,12.0,183.0,0.0,7.0,34.0,103.0,6.0,2.0,16.0,14.0,6.0,5.0,5.0,43.0,20.0,8.0,2.0,91.0,55.0,6.0,0.0,7.0,24.0,0.0,0.0,6.0,6.0,3.0,0.0,689.0,11123.0,15438.0,3287.0,224.0,1028.0,21.0,0.21291618085244202,0.06658893639072419,0.0,0.0
2020-05-14,0.0,5.0,13.0,0.0,2.0,4.0,134.0,1.0,9.0,43.0,91.0,0.0,8.0,3.0,3.0,0.0,0.0,6.0,119.0,32.0,1.0,2.0,0.0,37.0,9.0,0.0,6.0,3.0,12.0,18.0,4.0,1.0,0.0,2.0,568.0,11445.0,16006.0,3518.0,231.0,1043.0,15.0,0.21979257778333125,0.06516306385105586,0.0,0.0
2020-05-15,0.0,6.0,29.0,0.0,11.0,3.0,86.0,3.0,31.0,43.0,58.0,0.0,13.0,4.0,69.0,3.0,4.0,8.0,17.0,22.0,22.0,0.0,17.0,31.0,1.0,0.0,1.0,4.0,0.0,0.0,3.0,0.0,0.0,1.0,490.0,11617.0,16496.0,3803.0,285.0,1076.0,33.0,0.23054073714839962,0.06522793404461688,0.0,0.0
2020-05-16,1.0,3.0,4.0,0.0,3.0,6.0,107.0,10.0,22.0,31.0,184.0,2.0,2.0,0.0,7.0,12.0,1.0,7.0,0.0,3.0,9.0,0.0,6.0,46.0,1.0,0.0,0.0,3.0,0.0,14.0,15.0,1.0,28.0,1.0,529.0,12025.0,17025.0,3911.0,108.0,1089.0,13.0,0.2297209985315712,0.0639647577092511,0.0,0.0
2020-05-17,0.0,2.0,24.0,0.0,9.0,5.0,132.0,1.0,31.0,17.0,47.0,1.0,1.0,0.0,2.0,2.0,0.0,6.0,63.0,12.0,0.0,16.0,2.0,34.0,2.0,1.0,4.0,4.0,22.0,3.0,33.0,0.0,12.0,1.0,489.0,12237.0,17514.0,4129.0,218.0,1148.0,59.0,0.23575425373986525,0.06554756195043965,0.0,0.0
2020-05-18,0.0,11.0,27.0,0.0,1.0,1.0,49.0,1.0,25.0,8.0,144.0,0.0,1.0,0.0,66.0,0.0,11.0,4.0,16.0,1.0,2.0,7.0,0.0,66.0,0.0,16.0,2.0,1.0,23.0,0.0,0.0,0.0,9.0,4.0,496.0,12495.0,18010.0,4324.0,195.0,1191.0,43.0,0.24008883953359245,0.06612992781787895,0.0,0.0
2020-05-19,0.0,4.0,21.0,0.0,1.0,7.0,98.0,3.0,21.0,10.0,81.0,0.0,3.0,5.0,46.0,5.0,13.0,0.0,60.0,11.0,10.0,10.0,11.0,47.0,0.0,1.0,5.0,2.0,0.0,0.0,6.0,2.0,3.0,0.0,486.0,12808.0,18496.0,4467.0,143.0,1221.0,30.0,0.24151167820069205,0.06601427335640138,0.0,0.0
2020-05-20,0.0,8.0,1.0,6.0,0.0,2.0,81.0,5.0,176.0,17.0,119.0,0.0,6.0,9.0,63.0,0.0,0.0,18.0,49.0,8.0,26.0,15.0,0.0,37.0,0.0,1.0,1.0,1.0,17.0,1.0,20.0,1.0,5.0,0.0,693.0,13372.0,19189.0,4575.0,108.0,1242.0,21.0,0.23841784355620407,0.06472458179165147,0.0,0.0
2020-05-21,0.0,3.0,54.0,1.0,2.0,6.0,65.0,0.0,86.0,25.0,502.0,1.0,2.0,13.0,10.0,2.0,0.0,17.0,28.0,8.0,28.0,23.0,0.0,34.0,2.0,16.0,1.0,1.0,11.0,4.0,1.0,8.0,3.0,16.0,973.0,14046.0,20162.0,4838.0,263.0,1278.0,36.0,0.23995635353635553,0.0633865687927785,0.0,0.0
2020-05-22,1.0,6.0,15.0,0.0,0.0,5.0,99.0,2.0,40.0,17.0,131.0,7.0,5.0,36.0,15.0,1.0,1.0,54.0,19.0,2.0,18.0,12.0,9.0,71.0,0.0,4.0,1.0,2.0,22.0,9.0,27.0,0.0,0.0,3.0,634.0,14413.0,20796.0,5057.0,219.0,1326.0,48.0,0.2431717638007309,0.06376226197345643,0.0,0.0
2020-05-23,0.0,8.0,0.0,3.0,0.0,5.0,115.0,0.0,43.0,54.0,466.0,28.0,3.0,2.0,18.0,0.0,9.0,10.0,32.0,5.0,3.0,9.0,4.0,59.0,3.0,0.0,1.0,0.0,0.0,10.0,57.0,0.0,0.0,2.0,949.0,15145.0,21745.0,5249.0,192.0,1351.0,25.0,0.24138882501724535,0.06212922510922051,0.0,0.0
2020-05-24,0.0,6.0,21.0,0.0,0.0,1.0,119.0,4.0,46.0,21.0,68.0,0.0,2.0,16.0,9.0,1.0,4.0,4.0,11.0,35.0,29.0,17.0,0.0,32.0,0.0,4.0,1.0,1.0,2.0,1.0,62.0,0.0,0.0,9.0,526.0,15497.0,22271.0,5402.0,153.0,1372.0,21.0,0.24255758609851377,0.06160477751335818,0.0,0.0
2020-05-25,0.0,2.0,0.0,0.0,0.0,0.0,75.0,2.0,22.0,2.0,223.0,7.0,0.0,2.0,3.0,0.0,0.0,0.0,76.0,0.0,9.0,4.0,0.0,23.0,0.0,7.0,0.0,7.0,1.0,0.0,11.0,0.0,3.0,0.0,479.0,15717.0,22750.0,5642.0,240.0,1391.0,19.0,0.248,0.061142857142857145,0.0,0.0
2020-05-26,0.0,11.0,18.0,0.0,0.0,0.0,89.0,0.0,17.0,4.0,57.0,1.0,1.0,12.0,28.0,0.0,0.0,10.0,56.0,35.0,26.0,0.0,0.0,33.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,1.0,3.0,0.0,415.0,15870.0,23165.0,5877.0,235.0,1418.0,27.0,0.2537017051586445,0.06121303690913015,0.0,0.0
2020-05-27,0.0,8.0,10.0,3.0,0.0,2.0,97.0,0.0,27.0,11.0,199.0,7.0,3.0,8.0,73.0,1.0,8.0,49.0,53.0,24.0,16.0,17.0,11.0,29.0,0.0,2.0,0.0,1.0,10.0,0.0,14.0,1.0,0.0,2.0,686.0,16321.0,23851.0,6057.0,180.0,1473.0,55.0,0.2539516162844325,0.06175841683786843,0.0,0.0
2020-05-28,1.0,5.0,14.0,0.0,2.0,0.0,105.0,0.0,25.0,10.0,171.0,1.0,1.0,7.0,116.0,0.0,13.0,25.0,21.0,4.0,16.0,30.0,14.0,46.0,5.0,0.0,0.0,9.0,18.0,20.0,3.0,0.0,0.0,5.0,687.0,16802.0,24538.0,6240.0,183.0,1496.0,23.0,0.254299453908224,0.06096666394979216,0.0,0.0
2020-05-29,0.0,23.0,14.0,0.0,1.0,2.0,125.0,0.0,32.0,14.0,101.0,0.0,4.0,30.0,74.0,0.0,3.0,28.0,11.0,0.0,9.0,38.0,1.0,41.0,0.0,13.0,6.0,11.0,27.0,6.0,56.0,0.0,5.0,3.0,678.0,17204.0,25216.0,6492.0,252.0,1520.0,24.0,0.2574555837563452,0.060279187817258884,0.0,0.0
2020-05-30,0.0,12.0,13.0,3.0,14.0,3.0,101.0,0.0,20.0,16.0,199.0,0.0,6.0,31.0,0.0,0.0,18.0,4.0,10.0,11.0,16.0,6.0,0.0,42.0,0.0,1.0,0.0,7.0,0.0,4.0,18.0,0.0,1.0,1.0,557.0,17185.0,25773.0,7015.0,523.0,1573.0,53.0,0.27218406859892136,0.06103286384976526,0.0,0.0
2020-05-31,0.0,10.0,3.0,1.0,5.0,3.0,118.0,0.0,30.0,37.0,244.0,5.0,4.0,12.0,26.0,0.0,1.0,42.0,19.0,15.0,17.0,3.0,3.0,31.0,2.0,1.0,0.0,7.0,8.0,6.0,17.0,4.0,1.0,25.0,700.0,17552.0,26473.0,7308.0,293.0,1613.0,40.0,0.2760548483360405,0.06093000415517697,0.0,0.0
2020-06-01,0.0,17.0,6.0,0.0,0.0,1.0,137.0,0.0,34.0,14.0,65.0,7.0,2.0,9.0,29.0,0.0,0.0,16.0,13.0,0.0,0.0,8.0,0.0,45.0,0.0,2.0,0.0,7.0,0.0,0.0,50.0,0.0,5.0,0.0,467.0,17662.0,26940.0,7637.0,329.0,1641.0,28.0,0.28348181143281365,0.06091314031180401,0.0,0.0
2020-06-02,0.0,5.0,14.0,4.0,1.0,0.0,60.0,0.0,18.0,15.0,213.0,0.0,1.0,9.0,21.0,0.0,12.0,18.0,24.0,7.0,15.0,1.0,0.0,44.0,0.0,1.0,0.0,14.0,0.0,4.0,94.0,0.0,0.0,14.0,609.0,17951.0,27549.0,7935.0,298.0,1663.0,22.0,0.28803223347489926,0.06036516751969218,0.0,0.0
2020-06-03,0.0,3.0,71.0,12.0,0.0,0.0,82.0,0.0,5.0,23.0,183.0,6.0,12.0,28.0,64.0,0.0,0.0,15.0,10.0,9.0,23.0,26.0,7.0,38.0,1.0,0.0,0.0,2.0,15.0,0.0,39.0,0.0,0.0,10.0,684.0,18129.0,28233.0,8406.0,471.0,1698.0,35.0,0.29773669110615236,0.060142386568908725,0.0,0.0
2020-06-04,0.0,20.0,10.0,10.0,0.0,0.0,94.0,2.0,9.0,24.0,90.0,0.0,6.0,13.0,109.0,0.0,10.0,20.0,27.0,11.0,5.0,44.0,1.0,54.0,0.0,4.0,0.0,1.0,0.0,1.0,17.0,0.0,0.0,3.0,585.0,18205.0,28818.0,8892.0,486.0,1721.0,23.0,0.30855715178013743,0.05971961968214311,0.0,0.0
2020-06-05,0.0,14.0,24.0,9.0,0.0,1.0,76.0,2.0,12.0,58.0,141.0,3.0,1.0,15.0,71.0,2.0,4.0,52.0,18.0,13.0,9.0,49.0,5.0,54.0,7.0,1.0,0.0,1.0,16.0,2.0,43.0,0.0,0.0,0.0,703.0,18308.0,29521.0,9443.0,551.0,1770.0,49.0,0.3198739880085363,0.05995731851902036,0.0,0.0
2020-06-06,0.0,33.0,36.0,17.0,0.0,4.0,104.0,2.0,10.0,27.0,286.0,5.0,10.0,12.0,34.0,1.0,4.0,41.0,30.0,11.0,79.0,68.0,0.0,64.0,3.0,2.0,1.0,7.0,7.0,3.0,87.0,0.0,0.0,5.0,993.0,18806.0,30514.0,9907.0,464.0,1801.0,31.0,0.32467064298354853,0.05902208822179983,0.0,0.0
2020-06-07,0.0,25.0,10.0,4.0,0.0,2.0,163.0,0.0,28.0,51.0,113.0,0.0,2.0,0.0,38.0,1.0,1.0,10.0,25.0,8.0,25.0,0.0,2.0,64.0,20.0,1.0,0.0,1.0,8.0,1.0,59.0,2.0,0.0,8.0,672.0,18837.0,31186.0,10498.0,591.0,1851.0,50.0,0.3366254088372988,0.059353556082857695,0.0,0.0
2020-06-08,0.0,12.0,11.0,0.0,0.0,3.0,89.0,0.0,20.0,27.0,365.0,0.0,9.0,8.0,62.0,0.0,0.0,14.0,29.0,0.0,15.0,2.0,0.0,110.0,0.0,1.0,0.0,0.0,38.0,0.0,26.0,0.0,6.0,0.0,847.0,19246.0,32033.0,10904.0,406.0,1883.0,32.0,0.34039896356881966,0.05878312989729342,0.0,0.0
2020-06-09,0.0,14.0,15.0,19.0,0.0,2.0,232.0,0.0,25.0,32.0,220.0,24.0,13.0,18.0,91.0,1.0,0.0,8.0,30.0,19.0,41.0,11.0,4.0,180.0,0.0,3.0,2.0,4.0,8.0,4.0,18.0,0.0,0.0,5.0,1043.0,19739.0,33076.0,11414.0,510.0,1923.0,40.0,0.3450840488571774,0.05813883178135204,0.0,0.0
2020-06-10,2.0,32.0,35.0,2.0,0.0,1.0,157.0,2.0,50.0,139.0,273.0,11.0,11.0,15.0,127.0,0.0,0.0,27.0,41.0,14.0,19.0,17.0,3.0,189.0,0.0,2.0,0.0,13.0,13.0,8.0,29.0,1.0,2.0,6.0,1240.0,20228.0,34316.0,12129.0,715.0,1959.0,36.0,0.35345028558107006,0.05708707308544119,0.0,0.0
2020-06-11,0.0,19.0,24.0,3.0,0.0,2.0,128.0,0.0,44.0,19.0,297.0,0.0,3.0,15.0,69.0,0.0,10.0,11.0,42.0,2.0,33.0,45.0,6.0,141.0,0.0,2.0,0.0,36.0,0.0,4.0,19.0,1.0,0.0,4.0,979.0,20659.0,35295.0,12636.0,507.0,2000.0,41.0,0.3580110497237569,0.05666525003541578,0.0,0.0
2020-06-12,0.0,36.0,35.0,6.0,3.0,10.0,93.0,1.0,19.0,44.0,318.0,22.0,8.0,13.0,60.0,0.0,0.0,23.0,33.0,10.0,65.0,88.0,5.0,58.0,0.0,1.0,0.0,22.0,59.0,5.0,41.0,1.0,0.0,32.0,1111.0,21145.0,36406.0,13213.0,577.0,2048.0,48.0,0.36293468109652255,0.056254463549964294,0.0,0.0
2020-06-13,0.0,28.0,74.0,4.0,3.0,2.0,121.0,2.0,15.0,70.0,176.0,0.0,3.0,21.0,123.0,0.0,1.0,13.0,22.0,3.0,7.0,94.0,2.0,125.0,9.0,12.0,5.0,17.0,13.0,5.0,40.0,0.0,0.0,4.0,1014.0,21553.0,37420.0,13776.0,563.0,2091.0,43.0,0.36814537680384823,0.055879208979155534,0.0,0.0
2020-06-14,5.0,18.0,9.0,8.0,3.0,5.0,117.0,0.0,17.0,113.0,196.0,1.0,2.0,0.0,70.0,0.0,0.0,11.0,70.0,7.0,7.0,10.0,4.0,133.0,2.0,1.0,0.0,8.0,21.0,3.0,12.0,1.0,3.0,0.0,857.0,21612.0,38277.0,14531.0,755.0,2134.0,43.0,0.37962745251717744,0.05575149567625467,0.0,0.0
